1.388794386496402e-11 4.926236055134830e-06 1.008198782457158e-03 6.771430630828443e-02 7.283410874781062e-01 7.283364310845799e-01 6.771163868464100e-02 1.010411270226035e-03 5.151875736094788e-06 1.388794386496402e-11
1.388794386496402e-11 5.769918195333688e-06 1.095771406157708e-03 6.856245599068887e-02 7.274051285900651e-01 7.273993112722407e-01 6.855912218005385e-02 1.098535048763414e-03 6.052523151027380e-06 1.388794386496402e-11
1.388794386496402e-11 6.713434967956029e-06 1.189914397724415e-03 6.947000649772009e-02 7.264031913732359e-01 7.263960358504120e-01 6.946590431998402e-02 1.193313172452327e-03 7.061993697077890e-06 1.388794386496402e-11
1.388794386496402e-11 7.765374898943869e-06 1.290695151952456e-03 7.043670401785194e-02 7.253354600624657e-01 7.253267767976842e-01 7.043172409256809e-02 1.294818784815801e-03 8.189585057132221e-06 1.388794386496402e-11
1.388794386496402e-11 8.934963584099354e-06 1.398185700488213e-03 7.146227692533678e-02 7.242021313874077e-01 7.241917186742246e-01 7.145630269328519e-02 1.403129613153411e-03 9.445245898317511e-06 1.388794386496402e-11
1.388794386496402e-11 1.023206871085909e-05 1.512462673891724e-03 7.254643585659434e-02 7.230034145257096e-01 7.229910585809535e-01 7.253934360292967e-02 1.518327926961892e-03 1.083958178519551e-05 1.388794386496402e-11
1.388794386496402e-11 1.166720541633962e-05 1.633607261054542e-03 7.368887379187297e-02 7.217395310531870e-01 7.217250061156694e-01 7.368053267085491e-02 1.640500493732626e-03 1.238386141697883e-05 1.388794386496402e-11
1.388794386496402e-11 1.325154197685595e-05 1.761705165988783e-03 7.488926614215895e-02 7.204107148909965e-01 7.203937833261347e-01 7.487953820346382e-02 1.769738532143230e-03 1.409002318316717e-05 1.388794386496402e-11
1.388794386496402e-11 1.499690582378325e-05 1.896846562004198e-03 7.614727084130847e-02 7.190172122498212e-01 7.189976246601331e-01 7.613601105792056e-02 1.906137662661577e-03 1.597068203167522e-05 1.388794386496402e-11
1.388794386496402e-11 1.691578988030286e-05 2.039126043291213e-03 7.746252844337487e-02 7.175592815710844e-01 7.175367769125116e-01 7.744958474105583e-02 2.049797855581605e-03 1.803913664320160e-05 1.388794386496402e-11
1.388794386496402e-11 1.902135921324693e-05 2.188642573928947e-03 7.883466222510231e-02 7.160371934652080e-01 7.160114991692210e-01 7.881987551343703e-02 2.200823376511409e-03 2.030937690526860e-05 1.388794386496402e-11
1.388794386496402e-11 2.132745799393285e-05 2.345499434338281e-03 8.026327829355558e-02 7.144512306469312e-01 7.144220627483685e-01 8.024648249857250e-02 2.359322729335106e-03 2.279609167904689e-05 1.388794386496402e-11
1.388794386496402e-11 2.384861676155781e-05 2.509804165201138e-03 8.174796569885379e-02 7.128016878677076e-01 7.127687511382982e-01 8.172898779721777e-02 2.525408596671047e-03 2.551467685176643e-05 1.388794386496402e-11
1.388794386496402e-11 2.660005998240660e-05 2.681668508868160e-03 8.328829655197449e-02 7.110888718451993e-01 7.110518599327148e-01 8.326695660675008e-02 2.699197777850012e-03 2.848124366720607e-05 1.388794386496402e-11
1.388794386496402e-11 2.959771389781200e-05 2.861208348278025e-03 8.488382614759309e-02 7.093131011898866e-01 7.092716967628681e-01 8.485993734557590e-02 2.880811124438002e-03 3.171262732644914e-05 1.388794386496402e-11
1.388794386496402e-11 3.285821465349652e-05 3.048543643412704e-03 8.653409309192063e-02 7.074747063288128e-01 7.074285812268144e-01 8.650746178253443e-02 3.070373473329347e-03 3.522639585079137e-05 1.388794386496402e-11
1.388794386496402e-11 3.639891670261808e-05 3.243798365313952e-03 8.823861943550199e-02 7.055740294264865e-01 7.055228448157757e-01 8.820904517125898e-02 3.268013577436790e-03 3.904085919839003e-05 1.388794386496402e-11
1.388794386496402e-11 4.023790147453900e-05 3.447100427687379e-03 8.999691081093437e-02 7.036114243029606e-01 7.035548308376124e-01 8.996418638945593e-02 3.473864034006279e-03 4.317507862595102e-05 1.388794386496402e-11
1.388794386496402e-11 4.439398630103959e-05 3.658581616121442e-03 9.180845657546507e-02 7.015872563491122e-01 7.015248943374334e-01 9.177236808306012e-02 3.688061210585145e-03 4.764887628646174e-05 1.388794386496402e-11
1.388794386496402e-11 4.888673359140280e-05 3.878377514949690e-03 9.367272995842550e-02 6.995019024391446e-01 6.994334020153608e-01 9.363305681522358e-02 3.910745168673379e-03 5.248284505369459e-05 1.388794386496402e-11
1.388794386496402e-11 5.373646024750674e-05 4.106627431785620e-03 9.558918821345724e-02 6.973557508403366e-01 6.972807321414728e-01 9.554570322009301e-02 4.142059585088647e-03 5.769835856392628e-05 1.388794386496402e-11
1.388794386496402e-11 5.896424730977617e-05 4.343474319760427e-03 9.755727277548439e-02 6.951492011200637e-01 6.950672744679474e-01 9.750974216133042e-02 4.382151671076695e-03 6.331758146504489e-05 1.388794386496402e-11
1.388794386496402e-11 6.459194982456345e-05 4.589064697494954e-03 9.957640942238485e-02 6.928826640501144e-01 6.927934301384276e-01 9.952459289532911e-02 4.631172089199715e-03 6.936347986294717e-05 1.388794386496402e-11
1.388794386496402e-11 7.064220692325362e-05 4.843548566838060e-03 1.016460084413120e-01 6.905565615083302e-01 6.904596115946355e-01 1.015896592390765e-01 4.889274868036198e-03 7.585983195486521e-05 1.388794386496402e-11
1.388794386496402e-11 7.713845210311716e-05 5.107079328404598e-03 1.037654647996163e-01 6.881713263775939e-01 6.880662424802561e-01 1.037043297426132e-01 5.156617314726736e-03 8.283123883900308e-05 1.388794386496402e-11
1.388794386496402e-11 8.410492369966864e-05 5.379813694947109e-03 1.059341583203161e-01 6.857274024421954e-01 6.856137575421193e-01 1.058679778660369e-01 5.433359925401123e-03 9.030313548961144e-05 1.388794386496402e-11
1.388794386496402e-11 9.156667554002877e-05 5.661911602596271e-03 1.081514538620631e-01 6.832252442816015e-01 6.831026025287050e-01 1.080799621609977e-01 5.719666293523052e-03 9.830180188638091e-05 1.388794386496402e-11
1.388794386496402e-11 9.954958776653246e-05 5.953536120006029e-03 1.104167015035506e-01 6.806653171616595e-01 6.805332340859971e-01 1.103396264566308e-01 6.015703016189550e-03 1.068543742867936e-04 1.388794386496402e-11
1.388794386496402e-11 1.080803778195766e-04 6.254853355440251e-03 1.127292367323059e-01 6.780480969232643e-01 6.779061196507157e-01 1.126463000498696e-01 6.321639598423195e-03 1.159888566298367e-04 1.388794386496402e-11
1.388794386496402e-11 1.171866115684568e-04 6.566032361838609e-03 1.150883806378121e-01 6.753740698685187e-01 6.752217373409550e-01 1.149992979000838e-01 6.637648355496018e-03 1.257341320592535e-04 1.388794386496402e-11
1.388794386496402e-11 1.268967145787059e-04 6.887245039900266e-03 1.174934401089004e-01 6.726437326444172e-01 6.724805758442560e-01 1.173979208279820e-01 6.963904313324827e-03 1.361199745542828e-04 1.388794386496402e-11
1.388794386496402e-11 1.372399835042139e-04 7.218666039224794e-03 1.199437080353520e-01 6.698575921240871e-01 6.696831343031433e-01 1.198414557187201e-01 7.300585106978542e-03 1.471770606556216e-04 1.388794386496402e-11
1.388794386496402e-11 1.482465975921851e-04 7.560472657550583e-03 1.224384635136501e-01 6.670161652856160e-01 6.668299221981570e-01 1.223291757291542e-01 7.647870877338918e-03 1.589369812741361e-04 1.388794386496402e-11
1.388794386496402e-11 1.599476302887667e-04 7.912844738131822e-03 1.249769720568194e-01 6.641199790885018e-01 6.639214592284104e-01 1.248603404991752e-01 8.005944165956879e-03 1.714322535696422e-04 1.388794386496402e-11
1.388794386496402e-11 1.723750609329737e-04 8.275964565295944e-03 1.275584858082883e-01 6.611695703477560e-01 6.609582751897060e-01 1.274341963670609e-01 8.374989808147418e-03 1.846963328868779e-04 1.388794386496402e-11
1.388794386496402e-11 1.855617865263249e-04 8.650016758224214e-03 1.301822437597112e-01 6.581654856056962e-01 6.579409098502406e-01 1.300499765887823e-01 8.755194824366829e-03 1.987636247356033e-04 1.388794386496402e-11
1.388794386496402e-11 1.995416335654079e-04 9.035188162998907e-03 1.328474719726831e-01 6.551082810014618e-01 6.548699128239345e-01 1.327069015611961e-01 9.146748309916778e-03 2.136694968015767e-04 1.388794386496402e-11
1.388794386496402e-11 2.143493699243969e-04 9.431667742961284e-03 1.355533838042798e-01 6.519985221382885e-01 6.517458434414174e-01 1.354041790490570e-01 9.549841323020445e-03 2.294502909749835e-04 1.388794386496402e-11
1.388794386496402e-11 2.300207167743614e-04 9.839646467425321e-03 1.382991801363565e-01 6.488367839485777e-01 6.485692706187055e-01 1.381410044157808e-01 9.964666771316716e-03 2.461433353827208e-04 1.388794386496402e-11
1.388794386496402e-11 2.465923605260260e-04 1.025931719879287e-02 1.410840496085329e-01 6.456236505567970e-01 6.453407727236050e-01 1.409165608578890e-01 1.039141929681906e-02 2.637869564107836e-04 1.388794386496402e-11
1.388794386496402e-11 2.641019647824671e-04 1.069087457811663e-02 1.439071688547968e-01 6.423597151402494e-01 6.420609374398781e-01 1.437300196430635e-01 1.083029515938646e-02 2.824204907028405e-04 1.388794386496402e-11
1.388794386496402e-11 2.825881822880710e-04 1.113451490915795e-02 1.467677027436524e-01 6.390455797877482e-01 6.387303616292063e-01 1.465805403517400e-01 1.128149211875445e-02 3.020842971209427e-04 1.388794386496402e-11
1.388794386496402e-11 3.020906668599189e-04 1.159043604098736e-02 1.496648046217421e-01 6.356818553562373e-01 6.353496511909895e-01 1.494672711221669e-01 1.174520931517481e-02 3.228197686541686e-04 1.388794386496402e-11
1.388794386496402e-11 3.226500852876138e-04 1.205883724917600e-02 1.525976165608659e-01 6.322691613253940e-01 6.319194209200177e-01 1.523893488988543e-01 1.222164714871334e-02 3.446693442608766e-04 1.388794386496402e-11
1.388794386496402e-11 3.443081291874242e-04 1.253991911562713e-02 1.555652696083258e-01 6.288081256502546e-01 6.284402943620525e-01 1.553458996843409e-01 1.271100715725559e-02 3.676765206301139e-04 1.388794386496402e-11
1.388794386496402e-11 3.671075267964835e-04 1.303388340709744e-02 1.585668840405177e-01 6.252993846119029e-01 6.249129036673582e-01 1.583360387941987e-01 1.321349189327096e-02 3.918858638476134e-04 1.388794386496402e-11
1.388794386496402e-11 3.910920546926568e-04 1.354093295245813e-02 1.616015696196937e-01 6.217435826662615e-01 6.213378894422211e-01 1.613588711152022e-01 1.372930479938636e-02 4.173430209517027e-04 1.388794386496402e-11
1.388794386496402e-11 4.163065494255694e-04 1.406127151874693e-02 1.646684258538180e-01 6.181413722910264e-01 6.177159005984966e-01 1.644134913665803e-01 1.425865008282101e-02 4.440947313643500e-04 1.388794386496402e-11
1.388794386496402e-11 4.427969190441780e-04 1.459510368606214e-02 1.677665422594369e-01 6.144934138307876e-01 6.140475942012242e-01 1.674989843642752e-01 1.480173258873454e-02 4.721888381824778e-04 1.388794386496402e-11
1.388794386496402e-11 4.706101545061650e-04 1.514263472135089e-02 1.708949986274827e-01 6.108003753403765e-01 6.103336353143519e-01 1.706144252881252e-01 1.535875767254106e-02 5.016742993145949e-04 1.388794386496402e-11
1.388794386496402e-11 4.997943409543381e-04 1.570407045114383e-02 1.740528652919318e-01 6.070629324264820e-01 6.065746968446099e-01 1.737588799518927e-01 1.592993107124247e-02 5.326011984477185e-04 1.388794386496402e-11
1.388794386496402e-11 5.303986688451340e-04 1.627961713328933e-02 1.772392034012346e-01 6.032817680875802e-01 6.027714593835763e-01 1.769314050760542e-01 1.651545877383449e-02 5.650207558294922e-04 1.388794386496402e-11
1.388794386496402e-11 5.624734449142421e-04 1.686948132774069e-02 1.804530651924350e-01 5.994575725522175e-01 5.989246110479779e-01 1.801310485632708e-01 1.711554689083972e-02 5.989853388503485e-04 1.388794386496402e-11
1.388794386496402e-11 5.960701029642990e-04 1.747386976645000e-02 1.836934942678967e-01 5.955910431156950e-01 5.950348473182655e-01 1.833568497764544e-01 1.773040152302208e-02 6.345484724105117e-04 1.388794386496402e-11
1.388794386496402e-11 6.312412144595358e-04 1.809298922242331e-02 1.869595258745517e-01 5.916828839751936e-01 5.911028708755115e-01 1.866078398193463e-01 1.836022862933781e-02 6.717648490565959e-04 1.388794386496402e-11
1.388794386496402e-11 6.680404989122136e-04 1.872704637799156e-02 1.902501871855870e-01 5.877338060633884e-01 5.871293914366690e-01 1.898830418195227e-01 1.900523389417811e-02 7.106903388725206e-04 1.388794386496402e-11
1.388794386496402e-11 7.065228340456306e-04 1.937624769235267e-02 1.935644975844827e-01 5.837445268805943e-01 5.831151255882396e-01 1.931814712137419e-01 1.966562259395940e-02 7.513819991094405e-04 1.388794386496402e-11
1.388794386496402e-11 7.467442657184531e-04 2.004079926844015e-02 1.969014689513168e-01 5.797157703254896e-01 5.790607966183929e-01 1.965021360355453e-01 2.034159946311712e-02 7.938980835393708e-04 1.388794386496402e-11
1.388794386496402e-11 7.887620175950906e-04 2.072090671917418e-02 2.002601059512489e-01 5.756482665244627e-01 5.749671343475825e-01 1.998440372050273e-01 2.103336855955951e-02 8.382980515171795e-04 1.388794386496402e-11
1.388794386496402e-11 8.326345005468172e-04 2.141677503315141e-02 2.036394063250953e-01 5.715427516596276e-01 5.708348749577045e-01 2.032061688206833e-01 2.174113312963813e-02 8.846425767356252e-04 1.388794386496402e-11
1.388794386496402e-11 8.784213217683309e-04 2.212860843982998e-02 2.070383611819071e-01 5.673999677955550e-01 5.666647608198433e-01 2.065875184532499e-01 2.246509547269206e-02 9.329935556581201e-04 1.388794386496402e-11
1.388794386496402e-11 9.261832935944393e-04 2.285661027426661e-02 2.104559552934639e-01 5.632206627047645e-01 5.624575403206522e-01 2.099870674414474e-01 2.320545680522307e-02 9.834141156139259e-04 1.388794386496402e-11
1.388794386496402e-11 9.759824420015657e-04 2.360098284146283e-02 2.138911673905913e-01 5.590055896920261e-01 5.582139676874129e-01 2.134037911895336e-01 2.396241712475924e-02 1.035968622540511e-03 1.388794386496402e-11
1.388794386496402e-11 1.027882014778789e-03 2.436192728037774e-02 2.173429704612146e-01 5.547555074175179e-01 5.539348028118229e-01 2.168366594665807e-01 2.473617507346489e-02 1.090722688357838e-03 1.388794386496402e-11
1.388794386496402e-11 1.081946489353147e-03 2.513964342766489e-02 2.208103320500571e-01 5.504711797188861e-01 5.496208110725561e-01 2.202846367073836e-01 2.552692780155449e-02 1.147743177959393e-03 1.388794386496402e-11
1.388794386496402e-11 1.138241580253975e-03 2.593432968119102e-02 2.242922145598918e-01 5.461533754322571e-01 5.452727631566455e-01 2.237466823149078e-01 2.633487083056898e-02 1.207098215804820e-03 1.388794386496402e-11
1.388794386496402e-11 1.196834246201089e-03 2.674618286339465e-02 2.277875755542565e-01 5.418028682122474e-01 5.408914348797343e-01 2.272217509641863e-01 2.716019791657244e-02 1.268857192099100e-03 1.388794386496402e-11
1.388794386496402e-11 1.257792696801659e-03 2.757539808454266e-02 2.312953680615388e-01 5.374204363510224e-01 5.364776070052446e-01 2.307087929075728e-01 2.800310091332779e-02 1.333090768543266e-03 1.388794386496402e-11
1.388794386496402e-11 1.321186398840717e-03 2.842216860594309e-02 2.348145408803399e-01 5.330068625964491e-01 5.320320650625104e-01 2.342067542812588e-01 2.886376963550979e-02 1.399870883641734e-03 1.388794386496402e-11
1.388794386496402e-11 1.387086082150258e-03 2.928668570317265e-02 2.383440388860245e-01 5.285629339693942e-01 5.275555991639256e-01 2.377145774129607e-01 2.974239172201411e-02 1.469270757551433e-03 1.388794386496402e-11
1.388794386496402e-11 1.455563745042015e-03 3.016913852937727e-02 2.418828033383629e-01 5.240894415802149e-01 5.230490038211533e-01 2.412312011306864e-01 3.063915249942098e-02 1.541364896457993e-03 1.388794386496402e-11
1.388794386496402e-11 1.526692659289047e-03 3.106971397870436e-02 2.454297721901740e-01 5.195871804444918e-01 5.185130777604475e-01 2.447555610724838e-01 3.155423484567228e-02 1.616229096464375e-03 1.388794386496402e-11
1.388794386496402e-11 1.600547374641397e-03 3.198859654992534e-02 2.489838803968732e-01 5.150569492980539e-01 5.139486237371351e-01 2.482865899970811e-01 3.248781905402058e-02 1.693940446977420e-03 1.388794386496402e-11
1.388794386496402e-11 1.677203722861149e-03 3.292596821030706e-02 2.525440602268340e-01 5.104995504113428e-01 5.093564483493076e-01 2.518232180953221e-01 3.344008269730910e-02 1.774577333577964e-03 1.388794386496402e-11
1.388794386496402e-11 1.756738821262353e-03 3.388200825979078e-02 2.561092415724661e-01 5.059157894031684e-01 5.047373618507736e-01 2.553643733023040e-01 3.441120049264106e-02 1.858219440360232e-03 1.388794386496402e-11
1.388794386496402e-11 1.839231075741405e-03 3.485689319553724e-02 2.596783522619200e-01 5.013064750539040e-01 5.000921779633195e-01 2.589089816101217e-01 3.540134416649713e-02 1.944947751726437e-03 1.388794386496402e-11
1.388794386496402e-11 1.924760183283573e-03 3.585079657689656e-02 2.632503183713193e-01 4.966724191181702e-01 4.954217136883309e-01 2.624559673811245e-01 3.641068232035972e-02 2.034844553622608e-03 1.388794386496402e-11
1.388794386496402e-11 2.013407133931534e-03 3.686388889086130e-02 2.668240645374294e-01 4.920144361370591e-01 4.907267891178224e-01 2.660042536615908e-01 3.743938029690231e-02 2.127993434201859e-03 1.388794386496402e-11
1.388794386496402e-11 2.105254212201917e-03 3.789633741806118e-02 2.703985142706660e-01 4.873333432499470e-01 4.860082272449281e-01 2.695527624957247e-01 3.848760004680234e-02 2.224479283901465e-03 1.388794386496402e-11
1.388794386496402e-11 2.200384997935990e-03 3.894830609935785e-02 2.739725902683506e-01 4.826299600059463e-01 4.812668537739014e-01 2.731004152398804e-01 3.955549999623599e-02 2.324388294920299e-03 1.388794386496402e-11
1.388794386496402e-11 2.298884366570816e-03 4.001995540309777e-02 2.775452147281161e-01 4.779051081750469e-01 4.765034969296759e-01 2.766461328769191e-01 4.064323491511265e-02 2.427807960083366e-03 1.388794386496402e-11
1.388794386496402e-11 2.400838488817380e-03 4.111144219308131e-02 2.811153096613688e-01 4.731596115589966e-01 4.717189872670370e-01 2.801888363306024e-01 4.175095578610725e-02 2.534827071080348e-03 1.388794386496402e-11
1.388794386496402e-11 2.506334829732328e-03 4.222291959730592e-02 2.846817972067127e-01 4.683942958019703e-01 4.669141574794559e-01 2.837274467799285e-01 4.287880967454789e-02 2.645535716065313e-03 1.388794386496402e-11
1.388794386496402e-11 2.615462147170210e-03 4.335453687754103e-02 2.882435999432399e-01 4.636099882010796e-01 4.620898422076345e-01 2.872608859733151e-01 4.402693959921642e-02 2.760025276604906e-03 1.388794386496402e-11
1.388794386496402e-11 2.728310489603264e-03 4.450643929979207e-02 2.917996412035938e-01 4.588075175167707e-01 4.572468778478154e-01 2.907880765425339e-01 4.519548440411898e-02 2.878388423962596e-03 1.388794386496402e-11
1.388794386496402e-11 2.844971193296028e-03 4.567876800571088e-02 2.953488453867090e-01 4.539877137831628e-01 4.523861023599038e-01 2.943079423163027e-01 4.638457863128360e-02 3.000719114706766e-03 1.388794386496402e-11
1.388794386496402e-11 2.965536878822239e-03 4.687165988500942e-02 2.988901382701358e-01 4.491514081183750e-01 4.475083550754552e-01 2.978194086334394e-01 4.759435239464142e-02 3.127112585630660e-03 1.388794386496402e-11
1.388794386496402e-11 3.090101446911750e-03 4.808524744893337e-02 3.024224473218521e-01 4.442994325348936e-01 4.426144765055781e-01 3.013214026554836e-01 4.882493125504780e-02 3.257665347972466e-03 1.388794386496402e-11
1.388794386496402e-11 3.218760073615387e-03 4.931965870485202e-02 3.059447020114711e-01 4.394326197500282e-01 4.377053081488027e-01 3.048128536786910e-01 5.007643609649937e-02 3.392475180924039e-03 1.388794386496402e-11
1.388794386496402e-11 3.351609204775924e-03 5.057501703202043e-02 3.094558341207497e-01 4.345518029965075e-01 4.327816922989667e-01 3.082926934453078e-01 5.134898300360260e-02 3.531641124417057e-03 1.388794386496402e-11
1.388794386496402e-11 3.488746549793611e-03 5.185144105856950e-02 3.129547780533042e-01 4.296578158332638e-01 4.278444718531685e-01 3.117598564540284e-01 5.264268314034914e-02 3.675263471175639e-03 1.388794386496402e-11
1.388794386496402e-11 3.630271074674935e-03 5.314904453977922e-02 3.164404711434401e-01 4.247514919564561e-01 4.228944901198384e-01 3.152132802695455e-01 5.395764263025282e-02 3.823443758024761e-03 1.388794386496402e-11
1.388794386496402e-11 3.776282994353545e-03 5.446793623769002e-02 3.199118539640026e-01 4.198336650107813e-01 4.179325906269787e-01 3.186519058310979e-01 5.529396243790249e-02 3.976284756444062e-03 1.388794386496402e-11
1.388794386496402e-11 3.926883764272587e-03 5.580821980210665e-02 3.233678706331559e-01 4.149051684011236e-01 4.129596169306231e-01 3.220746777599222e-01 5.665173825198502e-02 4.133890462356937e-03 1.388794386496402e-11
1.388794386496402e-11 4.082176071217916e-03 5.716999365304857e-02 3.268074691199976e-01 4.099668351045898e-01 4.079764124235652e-01 3.254805446655170e-01 5.803106036983161e-02 4.296366085145111e-03 1.388794386496402e-11
1.388794386496402e-11 4.242263823391990e-03 5.855335086470050e-02 3.302296015489181e-01 4.050194974829808e-01 4.029838201444078e-01 3.288684594506274e-01 5.943201358354060e-02 4.463818035879186e-03 1.388794386496402e-11
1.388794386496402e-11 4.407252139718514e-03 5.995837905091617e-02 3.336332245026116e-01 4.000639870957481e-01 3.979826825869804e-01 3.322373796148562e-01 6.085467706772919e-02 4.636353914755973e-03 1.388794386496402e-11
1.388794386496402e-11 4.577247338368218e-03 6.138516025232775e-02 3.370172993236486e-01 3.951011345134836e-01 3.929738415101788e-01 3.355862675568118e-01 6.229912426896615e-02 4.814082497733747e-03 1.388794386496402e-11
1.388794386496402e-11 4.752356924496460e-03 6.283377082511325e-02 3.403807924145199e-01 3.901317691319910e-01 3.879581377482726e-01 3.389140908747023e-01 6.376542279693671e-02 4.997113722356856e-03 1.388794386496402e-11
1.388794386496402e-11 4.932689577183649e-03 6.430428133147310e-02 3.437226755360603e-01 3.851567189869881e-01 3.829364110217333e-01 3.422198226652832e-01 6.525363431739073e-02 5.185558672761500e-03 1.388794386496402e-11
1.388794386496402e-11 5.118355135569839e-03 6.579675643186710e-02 3.470419261041642e-01 3.801768105694873e-01 3.779094997486305e-01 3.455024418210709e-01 6.676381444692413e-02 5.379529563854801e-03 1.388794386496402e-11
1.388794386496402e-11 5.309464584175128e-03 6.731125477906195e-02 3.503375274847028e-01 3.751928686419016e-01 3.728782408566468e-01 3.487609333257322e-01 6.829601264964343e-02 5.579139724659630e-03 1.388794386496402e-11
1.388794386496402e-11 5.506130037397880e-03 6.884782891403927e-02 3.536084692865554e-01 3.702057160549254e-01 3.678434695957597e-01 3.519942885475597e-01 6.985027213576230e-02 5.784503580818042e-03 1.388794386496402e-11
1.388794386496402e-11 5.708464723183091e-03 7.040652516381300e-02 3.568537476526667e-01 3.652161735652352e-01 3.628060193516393e-01 3.552015055309465e-01 7.142662976217846e-02 5.995736636246487e-03 1.388794386496402e-11
1.388794386496402e-11 5.916582965853614e-03 7.198738354120489e-02 3.600723655490425e-01 3.602250596540588e-01 3.577667214598111e-01 3.583815892857726e-01 7.302511593507865e-02 6.212955453936375e-03 1.388794386496402e-11
1.388794386496402e-11 6.130600168097272e-03 7.359043764662587e-02 3.632633330515985e-01 3.552331903466594e-01 3.527264050206310e-01 3.615335520746146e-01 7.464575451461862e-02 6.436277635893909e-03 1.388794386496402e-11
1.388794386496402e-11 6.350632792103269e-03 7.521571457191033e-02 3.664256676307747e-01 3.502413790327804e-01 3.476858967151222e-01 3.646564136976951e-01 7.628856272172442e-02 6.665821802213508e-03 1.388794386496402e-11
1.388794386496402e-11 6.576798339841696e-03 7.686323480624982e-02 3.695583944338324e-01 3.452504362880971e-01 3.426460206217201e-01 3.677492017754837e-01 7.795355104706066e-02 6.901707569279489e-03 1.388794386496402e-11
1.388794386496402e-11 6.809215332480283e-03 7.853301214427200e-02 3.726605465647478e-01 3.402611696967222e-01 3.376075980339734e-01 3.708109520288670e-01 7.964072316221031e-02 7.144055527091122e-03 1.388794386496402e-11
1.388794386496402e-11 7.048003288932916e-03 8.022505359630955e-02 3.757311653616198e-01 3.352743836748083e-01 3.325714472792497e-01 3.738407085568034e-01 8.135007583311037e-02 7.392987215706509e-03 1.388794386496402e-11
1.388794386496402e-11 7.293282703534868e-03 8.193935930090362e-02 3.787693006715080e-01 3.302908792952947e-01 3.275383835384895e-01 3.768375241113782e-01 8.308159883578638e-02 7.648625100801178e-03 1.388794386496402e-11
1.388794386496402e-11 7.545175022840054e-03 8.367592243958495e-02 3.817740111226216e-01 3.253114541138411e-01 3.225092186670587e-01 3.798004603701787e-01 8.483527487442848e-02 7.911092548337674e-03 1.388794386496402e-11
1.388794386496402e-11 7.803802621536012e-03 8.543472915397553e-02 3.847443643937744e-01 3.203369019959946e-01 3.174847610167427e-01 3.827285882059072e-01 8.661107950185051e-02 8.180513798342840e-03 1.388794386496402e-11
1.388794386496402e-11 8.069288777472750e-03 8.721575846525260e-02 3.876794374810293e-01 3.153680129456314e-01 3.124658152589299e-01 3.856209879531509e-01 8.840898104237309e-02 8.457013937789913e-03 1.388794386496402e-11
